,age,workclass,fnlwgt,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,y_predict,education-num,age-times-hours
14337,35,4,13235,0,4,0,4,1,0,0,39,1,12,878
14338,39,4,8371,0,7,0,4,1,0,0,39,1,8,928
14339,10,4,16382,1,4,1,4,0,0,0,39,0,9,513
14340,22,6,18936,2,8,1,4,0,55,0,39,0,9,695
14341,30,6,9950,0,3,0,4,1,0,0,39,0,8,808
14342,6,4,25774,1,1,1,4,1,0,0,29,0,12,351
14343,23,4,12427,2,1,1,4,0,0,41,39,0,8,709
14344,16,4,8586,0,3,0,4,1,0,0,61,0,8,865
14345,33,1,23401,0,1,0,4,1,0,0,39,1,9,849
14346,27,2,27695,0,7,0,4,1,98,0,39,1,9,766
14347,25,6,10304,2,5,4,4,1,0,0,49,0,8,882
14348,32,4,26374,0,4,0,4,1,0,0,42,1,12,884
14349,26,4,3236,1,5,1,4,0,0,0,31,0,14,631
14350,24,4,7002,0,14,0,4,1,0,55,49,1,8,867
14351,4,4,5900,1,14,3,1,1,0,0,19,0,9,228
14352,12,4,16077,1,12,3,4,0,0,0,39,0,12,545
14353,21,6,7917,2,3,4,4,1,0,0,59,0,8,943
14354,8,4,18455,1,12,1,4,0,0,0,44,0,12,533
14355,58,4,21367,3,9,1,4,0,0,0,59,0,5,1362
14356,35,4,5299,0,7,0,4,1,0,0,39,0,3,878
14357,16,4,1281,2,4,1,4,1,0,0,39,0,12,610
14358,8,4,2325,1,1,4,2,1,0,0,39,0,8,478
14359,0,4,9156,1,12,3,4,0,0,0,13,0,6,128
14360,19,6,2896,0,3,0,4,1,0,0,59,0,9,902
14361,35,6,10621,0,3,0,4,1,0,0,39,0,8,878
14362,5,0,14457,1,0,3,4,0,0,0,39,0,12,430
14363,31,4,15667,0,4,0,4,1,0,0,59,1,13,1109
14364,37,4,19734,2,12,1,4,1,0,0,31,0,11,756
14365,10,4,24336,2,10,1,4,1,0,0,49,0,12,620
14366,21,1,12994,1,1,1,4,0,0,56,39,0,9,683
14367,27,1,8298,2,4,4,2,0,0,0,59,0,12,1049
14368,21,4,83,0,3,0,4,1,112,0,44,1,8,750
14369,12,4,11095,1,7,3,2,0,0,0,39,0,8,545
14370,46,4,3688,0,3,0,4,1,0,0,44,0,8,1099
14371,34,7,2993,0,14,0,4,1,0,0,39,0,3,863
14372,5,0,19604,1,0,2,4,1,0,0,44,0,9,473
14373,0,4,7731,1,12,3,4,0,0,0,34,0,6,309
14374,22,4,6971,0,12,0,4,1,0,0,49,1,9,833
14375,13,4,2167,0,10,0,4,1,0,0,46,1,12,643
14376,35,4,12749,0,4,0,4,1,0,0,39,0,12,878
14377,7,0,20721,0,0,0,4,1,0,0,9,0,4,129
14378,55,4,8481,0,1,0,4,1,0,0,14,0,9,513
14379,26,4,2928,1,7,1,4,1,0,0,14,0,12,331
14380,54,4,5210,2,1,1,1,0,0,33,19,0,8,646
14381,22,4,5164,0,3,0,4,1,0,0,39,1,8,695
14382,34,7,1518,0,10,0,4,1,0,0,69,1,13,1247
14383,26,4,4128,0,4,0,4,1,0,0,44,1,9,828
14384,22,4,24170,0,14,0,4,1,0,0,39,0,8,695
14385,13,0,14307,1,0,1,2,0,0,0,39,0,8,562
14386,2,6,20639,1,8,3,4,0,0,0,23,0,9,245
14387,35,4,27505,0,7,0,4,1,0,0,42,0,8,927
14388,43,5,13835,0,3,0,4,1,0,0,44,1,4,1066
14389,13,4,4802,0,3,0,4,1,0,0,29,0,12,438
14390,43,4,17659,3,3,2,1,0,0,0,39,0,8,979
14391,23,2,15117,0,10,5,4,0,0,0,19,0,12,396
14392,32,5,24994,0,4,5,4,0,0,55,59,1,9,1122
14393,14,4,21388,1,4,3,2,1,0,0,39,0,9,579
14394,6,4,5634,1,9,1,4,0,0,0,25,0,9,310
14395,17,4,18293,0,14,0,4,1,0,0,39,0,8,623
14396,10,4,15646,1,10,1,4,0,0,0,44,0,12,568
14397,18,4,22598,0,11,0,2,1,52,0,39,1,12,638
14398,2,4,24686,1,1,1,4,0,0,0,39,0,8,382
14399,15,4,12601,2,1,1,4,0,0,0,67,0,8,908
14400,0,4,4533,1,12,3,4,0,0,0,18,0,6,178
14401,0,4,3266,1,12,3,4,0,0,0,7,0,7,65
14402,21,4,773,1,4,1,4,0,0,0,39,0,8,683
14403,12,4,16241,1,3,1,4,1,0,0,44,0,6,606
14404,18,4,11673,0,3,0,4,1,0,0,39,0,9,638
14405,26,5,10472,0,10,0,1,1,0,0,69,1,14,1138
14406,23,4,22307,0,7,0,1,1,0,0,39,0,8,709
14407,26,2,7943,1,10,4,4,0,96,0,59,1,13,1032
14408,33,7,17889,1,1,1,4,0,0,0,36,0,8,800
14409,12,4,5054,1,6,1,0,1,0,0,39,0,8,545
14410,31,7,5530,3,10,4,4,0,0,0,39,0,13,823
14411,42,4,14699,0,10,0,4,1,0,0,49,0,10,1124
14412,5,4,19198,0,5,0,4,1,0,0,19,0,9,239
14413,34,4,25736,0,4,0,4,1,0,0,54,1,12,1092
14414,12,4,9408,0,4,0,4,1,0,0,39,1,12,545
14415,24,4,1707,1,4,1,4,1,75,0,59,1,14,998
14416,30,4,25823,0,7,0,4,1,0,0,44,1,10,888
14417,14,4,6334,0,14,0,4,1,0,0,49,1,8,691
14418,15,4,1731,1,3,1,4,0,0,0,39,0,8,595
14419,11,4,23506,1,7,4,2,0,0,0,49,0,8,638
14420,28,4,16846,0,14,0,4,1,0,30,39,0,9,782
14421,7,1,18680,1,8,3,4,1,0,0,39,0,8,459
14422,43,5,11171,3,1,1,4,0,0,0,24,0,13,676
14423,41,4,15711,1,9,1,4,1,0,36,39,0,8,954
14424,20,0,6272,1,0,3,4,0,0,0,31,0,10,555
14425,2,4,27276,1,7,3,4,1,0,0,39,0,9,382
14426,18,2,877,0,11,0,3,1,0,0,39,1,9,638
14427,27,1,22354,0,1,0,4,1,0,0,42,0,12,816
14428,29,4,10483,1,6,4,2,0,0,0,39,0,9,796
14429,30,4,11474,2,8,3,2,0,0,0,39,0,8,808
14430,2,0,21671,1,0,3,4,1,0,0,39,0,9,382
14431,63,4,78,1,9,1,4,0,0,0,39,0,12,1178
14432,22,4,2835,0,6,0,4,1,0,0,47,0,3,806
14433,26,4,24961,0,4,0,4,1,0,0,39,1,9,753
14434,11,4,26252,1,10,1,2,1,0,0,49,0,12,638
14435,18,4,2072,1,14,1,4,1,0,0,39,0,9,638
14436,13,4,15,0,12,5,1,0,0,0,59,1,12,782
14437,4,4,6042,1,6,3,4,1,0,0,14,0,9,175
14438,9,7,1129,1,10,1,4,0,0,0,19,0,12,277
14439,24,4,25767,0,14,0,4,1,0,0,49,0,9,867
14440,6,4,1186,1,12,1,4,1,0,0,54,0,9,587
14441,31,4,26039,0,10,0,1,1,0,0,39,1,12,823
14442,29,4,4005,1,8,1,1,1,0,0,44,0,9,874
14443,27,6,93,0,4,0,4,1,0,0,39,0,8,766
14444,39,5,3836,0,4,0,4,1,0,0,81,0,8,1373
14445,10,1,14144,0,10,0,4,1,0,0,44,1,14,568
14446,40,4,3603,0,4,0,4,1,0,55,39,1,12,943
14447,43,6,19768,0,5,0,4,1,0,0,64,1,8,1296
14448,43,0,6890,0,0,0,4,1,0,0,39,0,5,979
14449,13,6,15182,1,3,1,4,1,0,0,44,0,8,620
14450,23,5,1707,1,10,1,4,1,122,0,54,1,15,915
14451,41,7,16352,0,3,0,4,1,0,0,39,0,8,954
14452,14,4,1057,1,12,1,0,1,0,0,59,0,12,803
14453,27,1,21711,0,4,0,4,1,0,0,39,1,12,766
14454,29,4,8140,0,14,0,4,1,0,0,40,1,8,811
14455,16,4,12252,0,8,0,1,1,0,0,39,0,8,610
14456,20,4,16348,0,3,0,4,1,0,0,59,0,8,923
14457,4,2,19145,1,4,3,4,0,0,0,39,0,11,414
14458,0,0,1039,1,0,3,4,0,0,0,15,0,6,150
14459,30,6,3963,1,10,1,0,0,0,0,59,0,13,1096
14460,22,4,19654,1,12,3,4,1,0,0,39,0,12,695
14461,15,6,12206,0,3,0,4,1,0,0,31,0,4,487
14462,7,4,9390,1,7,1,4,1,0,0,44,0,5,513
14463,13,1,15959,1,1,4,3,0,16,0,44,0,8,620
14464,7,0,5028,1,0,3,4,0,0,0,39,0,9,459
14465,23,4,8549,0,12,2,4,0,0,0,23,1,8,459
14466,11,2,8521,1,10,1,4,1,0,0,34,0,13,467
14467,8,4,17947,1,8,1,4,1,0,0,39,0,7,478
14468,13,4,20712,1,10,1,2,1,0,0,44,0,9,620
14469,30,2,23170,0,10,0,4,1,0,0,34,1,14,724
14470,20,1,15019,1,10,1,4,1,0,49,39,0,13,669
14471,44,4,12864,0,7,0,4,1,0,0,44,1,5,1076
14472,6,4,6683,1,12,1,4,0,0,0,37,0,9,427
14473,13,4,21719,1,11,1,4,1,0,0,39,0,10,562
14474,31,4,2545,2,11,1,4,1,0,0,39,0,8,823
14475,13,4,15142,1,8,4,2,0,0,0,37,0,8,537
14476,39,4,10930,0,14,0,4,1,0,0,47,1,8,1063
14477,24,5,23405,1,4,1,4,1,0,0,47,0,10,838
14478,32,5,10564,0,4,0,4,1,0,0,49,1,12,995
14479,39,4,3100,0,4,0,4,1,0,0,39,0,8,928
14480,31,4,14197,0,8,0,2,1,0,0,39,1,9,823
14481,20,4,7580,0,10,0,4,1,0,0,39,0,15,669
14482,4,7,21395,1,10,3,4,1,0,0,15,0,9,185
14483,16,2,10780,0,4,0,4,1,0,0,39,0,13,610
14484,43,4,7773,0,12,0,4,1,0,0,19,0,8,562
14485,24,4,27317,0,14,5,4,0,0,0,14,0,8,318
14486,16,4,12350,2,8,4,4,0,0,0,49,0,7,726
14487,14,4,19525,0,3,0,4,1,0,0,39,0,8,579
14488,17,4,6206,2,4,2,1,0,0,0,39,0,13,623
14489,14,0,12442,2,0,1,4,0,0,0,95,0,8,1149
14490,4,0,18877,1,0,3,4,0,0,0,39,0,9,414
14491,48,4,10256,2,4,1,2,1,0,0,19,0,13,604
14492,8,4,20041,1,1,1,4,0,0,0,39,0,9,478
14493,13,4,6310,0,13,0,4,1,0,0,39,0,8,562
14494,7,4,21224,1,8,4,4,0,0,0,19,0,9,258
14495,44,4,8770,3,1,1,4,0,0,0,44,0,6,1076
14496,12,4,13580,2,8,4,4,0,0,0,20,0,9,315
14497,5,4,15548,1,1,3,4,1,0,0,29,0,9,339
14498,13,4,1907,0,14,0,4,1,0,0,78,1,9,979
14499,35,4,19563,2,1,1,4,0,0,0,39,0,8,878
14500,11,4,7837,1,1,1,4,0,0,0,39,0,8,530
14501,31,4,3348,2,14,2,4,1,0,0,59,0,8,1109
14502,43,4,20950,2,4,1,4,1,0,0,39,0,9,979
14503,21,4,23395,1,10,4,1,0,0,0,39,1,13,683
14504,5,0,7487,1,0,3,4,0,0,0,34,0,9,385
14505,4,4,13497,1,7,1,4,0,0,0,39,0,8,414
14506,15,6,27050,2,10,1,4,0,0,13,44,0,12,654
14507,21,4,5934,2,1,4,4,0,0,0,37,0,10,656
14508,43,4,13532,0,1,0,4,1,0,50,39,1,9,979
14509,7,2,2108,1,1,1,4,1,0,0,39,0,9,459
14510,24,6,9452,0,4,5,4,0,122,0,49,1,13,867
14511,42,4,7703,2,4,2,4,0,0,0,44,0,8,1053
14512,35,1,2482,0,10,0,4,1,0,0,59,1,14,1161
14513,33,4,26047,0,4,0,4,1,0,0,49,1,12,1010
14514,11,4,9513,1,8,1,1,0,0,0,39,0,8,530
14515,13,4,18837,0,10,0,4,1,0,0,59,0,12,782
14516,26,4,12617,3,7,1,4,0,0,0,39,0,8,753
14517,7,4,6106,0,1,0,4,1,53,0,39,0,8,459
14518,28,4,13123,0,4,0,4,1,0,0,59,0,13,1066
14519,9,4,26883,0,14,0,4,1,0,0,39,0,8,495
14520,24,6,11981,0,10,0,4,1,0,81,54,1,13,933
14521,26,5,13662,0,4,0,4,1,0,0,64,0,9,1090
14522,6,0,18239,1,0,3,4,1,0,0,41,0,12,461
14523,14,4,28516,0,1,5,4,0,0,0,39,0,5,579
14524,38,4,27490,0,1,0,4,1,0,0,39,0,8,915
14525,1,4,9773,1,8,3,0,0,0,0,39,0,5,362
14526,19,6,20488,1,3,3,4,1,0,0,39,0,7,654
14527,30,4,5061,0,14,0,4,1,0,60,39,0,3,808
14528,5,4,18239,1,1,3,4,1,0,0,39,0,9,430
14529,1,4,1445,1,8,1,4,0,0,0,29,0,6,285
14530,7,4,16635,1,3,1,4,1,0,0,44,0,8,513
14531,38,4,16615,0,8,0,4,1,0,0,14,0,8,407
14532,5,4,2616,1,4,3,4,1,0,0,39,0,12,430
14533,25,4,17592,1,7,1,3,0,0,0,39,0,6,738
14534,25,7,14368,0,8,0,4,1,0,0,44,1,10,814
14535,10,4,21489,0,7,0,4,1,0,0,39,0,12,513
14536,34,5,21222,0,12,0,4,1,0,0,39,0,9,863
14537,23,4,8425,1,8,1,4,1,0,0,39,0,8,709
14538,32,4,11704,2,11,1,4,1,0,0,39,0,8,836
14539,16,4,25017,0,12,0,4,1,66,0,49,0,8,726
14540,13,4,21862,0,12,0,4,1,0,0,54,0,12,726
14541,6,4,23840,1,12,1,4,0,0,0,39,0,12,445
14542,11,6,9828,0,10,0,4,1,0,0,49,1,15,638
14543,26,4,10605,0,13,0,1,1,0,0,39,1,8,753
14544,20,4,11258,0,10,5,4,0,0,0,39,0,3,669
14545,16,4,11318,0,7,0,4,1,0,0,39,0,8,610
14546,15,7,20874,0,10,0,4,1,48,0,95,0,15,1170
14547,3,0,9849,1,0,3,4,1,0,0,14,0,9,167
14548,25,4,18791,0,3,0,4,1,0,0,31,0,9,619
14549,5,4,23025,1,4,4,4,1,0,0,39,0,8,430
14550,9,4,7529,1,3,1,4,1,71,0,39,0,8,495
14551,15,4,19355,1,3,1,4,1,0,0,39,0,8,595
14552,50,4,6861,0,12,0,4,1,0,0,29,0,8,852
14553,34,4,11575,2,1,4,4,0,0,0,39,0,9,863
14554,1,4,17933,1,8,3,4,1,0,0,14,0,6,149
14555,16,0,12574,0,0,3,4,0,0,0,19,0,8,339
14556,40,6,17156,0,4,0,4,1,0,55,9,1,12,298
14557,7,0,18239,1,0,1,4,1,0,0,59,0,9,654
14558,12,4,3066,2,3,3,4,1,0,0,39,0,8,545
14559,25,4,4665,2,8,1,4,1,0,0,39,0,12,738
14560,30,4,14005,1,14,1,2,1,0,0,39,0,8,808
14561,57,0,22840,0,0,0,4,1,0,0,31,0,10,969
14562,17,1,12223,0,4,5,3,0,0,0,39,1,12,623
14563,10,4,27018,0,8,5,2,0,0,0,29,0,5,400
14564,11,4,6572,2,14,3,4,0,0,0,16,0,8,256
14565,0,4,24651,1,8,2,4,1,0,0,19,0,8,186
14566,7,4,23294,0,11,0,4,1,0,0,39,0,6,459
14567,23,6,799,0,5,0,4,1,0,0,59,0,11,979
14568,64,5,2067,0,12,0,4,1,0,66,34,1,9,1099
14569,30,1,2069,0,3,0,4,1,66,0,39,0,9,808
14570,12,4,16021,0,3,0,4,1,0,0,39,0,5,545
14571,7,4,21458,1,8,4,4,0,0,0,29,0,9,362
14572,14,4,16732,1,10,1,1,1,0,0,39,0,12,579
14573,5,0,9177,1,0,3,4,1,0,0,39,0,9,430
14574,21,4,11811,2,13,1,4,1,0,0,44,0,8,750
14575,20,4,1287,0,7,0,4,1,0,0,39,1,8,669
14576,18,4,14448,1,1,2,2,0,0,0,39,0,9,638
14577,6,4,4018,2,6,1,4,1,0,0,49,0,8,541
14578,5,4,18305,1,8,3,4,0,0,0,39,0,8,430
14579,36,4,10250,2,7,1,4,1,0,0,39,0,8,890
14580,23,4,26778,0,7,0,4,1,0,0,39,1,9,709
14581,51,5,23386,0,12,0,4,1,102,0,69,1,11,1377
14582,2,4,19795,1,8,1,4,1,0,0,34,0,9,341
14583,11,4,23440,0,6,0,4,1,0,0,49,0,3,638
14584,28,4,13642,0,1,0,4,1,0,0,34,1,7,699
14585,40,6,4868,0,1,5,4,0,0,0,15,0,8,442
14586,34,2,9424,3,10,1,2,0,0,0,39,1,13,863
14587,51,5,7273,0,4,0,4,1,0,0,39,1,12,1070
14588,22,4,12642,0,8,0,4,1,79,0,39,0,8,695
14589,28,2,16444,0,4,0,4,1,0,47,39,1,8,782
14590,28,7,3287,0,10,0,4,1,0,0,34,1,13,699
14591,63,5,7355,0,4,0,4,1,0,0,39,0,8,1178
14592,38,2,15231,0,10,0,4,1,0,0,49,1,13,1078
14593,6,4,16223,1,12,3,4,0,0,0,39,0,9,445
14594,28,7,8189,1,1,1,4,0,0,0,39,0,9,782
14595,22,4,573,2,12,4,4,0,0,0,39,1,12,695
14596,28,6,12728,0,8,0,4,1,56,0,39,0,8,782
14597,17,4,5844,0,3,0,4,1,0,0,39,0,8,623
14598,25,2,19338,0,11,0,4,1,0,0,39,1,8,738
14599,4,4,3992,1,12,2,3,0,0,0,29,0,9,326
14600,18,4,4919,2,1,4,4,0,0,0,39,0,9,638
14601,7,2,1272,1,14,3,4,1,0,0,19,0,12,258
14602,22,4,23259,2,7,4,4,0,0,0,39,0,8,695
14603,0,4,18909,1,1,3,4,0,3,0,19,0,7,186
14604,35,0,13035,0,0,0,4,1,0,0,78,0,9,1331
14605,32,0,690,0,0,5,4,0,79,0,14,0,8,370
14606,14,1,9656,0,1,0,4,1,0,0,39,0,12,579
14607,31,1,782,0,11,0,4,1,0,0,49,1,12,979
14608,13,4,10780,1,13,2,4,1,0,0,39,0,9,562
14609,21,4,10364,0,4,0,4,1,0,0,29,1,9,537
14610,15,4,25550,1,1,1,4,1,0,41,44,0,12,654
14611,7,4,20071,1,1,3,4,1,0,0,49,0,8,562
14612,30,4,11292,2,1,4,4,0,0,0,39,0,7,808
14613,39,4,4221,0,7,0,4,1,0,0,39,0,3,928
14614,42,4,15602,0,1,0,4,1,95,0,39,1,6,967
14615,22,6,5268,0,4,0,4,1,0,0,34,0,9,626
14616,5,4,23571,1,8,3,4,0,0,0,29,0,9,339
14617,0,2,5010,1,10,3,4,0,0,0,9,0,5,86
14618,49,6,3676,0,4,0,4,1,0,0,29,0,5,843
14619,22,4,586,2,12,4,4,0,0,0,39,0,9,695
14620,1,4,582,1,13,1,4,0,0,0,39,0,9,362
14621,38,4,18910,0,7,0,4,1,0,0,39,0,2,915
14622,9,1,3406,1,10,1,4,1,0,0,54,0,12,651
14623,47,4,23260,3,12,1,4,0,0,0,16,0,8,516
14624,31,6,16151,0,10,0,4,1,122,0,59,1,15,1109
14625,34,1,114,0,8,0,4,1,0,0,39,1,8,863
14626,44,4,19150,0,4,5,4,0,0,0,29,1,12,793
14627,5,4,8344,1,10,3,4,1,0,0,14,0,9,183
14628,2,0,26477,1,0,3,4,1,0,0,39,0,9,382
14629,27,4,2780,2,8,1,4,1,0,0,19,0,10,430
14630,30,4,9096,0,1,5,4,0,0,0,39,0,9,808
14631,12,4,27487,1,12,1,4,1,0,0,39,0,11,545
14632,22,4,4946,0,6,0,4,1,0,0,39,0,8,695
14633,20,7,2548,1,1,2,4,0,0,0,39,0,8,669
14634,4,4,1185,1,8,3,4,0,0,0,19,0,9,228
14635,17,4,15061,2,1,4,4,0,0,0,31,0,8,516
14636,39,4,5075,0,13,0,4,1,0,0,44,0,9,1014
14637,14,7,19485,1,14,1,4,1,0,0,39,0,9,579
14638,14,4,11,2,12,1,4,1,29,0,39,0,8,579
14639,11,4,10845,2,1,4,4,0,0,0,39,0,8,530
14640,30,1,14867,0,1,0,4,1,0,0,47,1,12,934
14641,39,4,10595,1,1,1,4,0,0,0,37,0,9,892
14642,13,4,5180,1,12,1,4,0,0,0,39,0,12,562
14643,25,2,10197,0,10,0,4,1,0,0,45,0,13,827
14644,16,4,4437,0,3,0,4,1,0,0,44,0,8,672
14645,40,4,21565,0,3,0,4,1,0,0,39,0,8,943
14646,23,4,27428,0,4,0,4,1,0,0,49,1,8,849
14647,24,4,5213,0,4,0,4,1,0,0,59,1,12,998
14648,25,4,7504,3,10,1,4,1,0,0,39,1,8,738
14649,32,4,22524,0,3,0,4,1,112,0,59,1,9,1122
14650,7,4,15305,1,10,1,4,0,0,0,49,0,12,562
14651,13,4,3510,0,12,2,1,0,0,0,39,0,8,562
14652,13,0,7425,0,0,5,1,0,0,0,39,0,12,562
14653,14,4,22961,1,4,1,4,0,0,0,39,1,12,579
14654,8,4,16946,0,10,0,4,1,0,0,39,1,12,478
14655,30,4,6143,0,6,0,4,1,0,0,39,0,1,808
14656,41,0,8203,1,0,1,4,0,0,0,3,0,8,124
14657,20,6,19253,1,5,1,4,1,0,0,49,0,11,800
14658,8,4,24339,1,11,3,4,1,0,0,29,0,9,377
14659,14,4,13588,2,8,1,4,0,0,0,29,0,9,450
14660,29,6,16444,0,12,0,4,1,0,0,49,1,12,948
14661,3,4,21710,1,1,3,4,0,0,0,34,0,9,354
14662,14,4,19981,0,10,0,4,1,95,0,49,1,12,691
14663,46,4,27510,2,9,4,2,0,0,0,29,0,7,814
14664,2,0,25148,1,0,3,4,1,0,0,39,0,8,382
14665,3,0,13767,1,0,3,4,1,0,0,39,0,9,396
14666,37,4,17265,0,7,0,4,1,0,0,44,0,8,987
14667,0,4,20107,1,8,3,4,0,0,0,7,0,5,65
14668,23,4,874,2,13,1,4,0,0,0,39,0,8,709
14669,3,0,27717,1,0,3,4,0,0,0,19,0,9,217
14670,10,4,19302,1,10,2,4,0,0,0,39,0,12,513
14671,24,7,7250,0,10,0,4,1,0,0,39,1,9,722
14672,15,6,27793,2,4,1,4,1,0,0,49,1,12,709
14673,18,4,5660,0,6,0,4,1,0,0,39,0,9,638
14674,7,0,25885,1,0,1,4,0,0,0,29,0,8,362
14675,25,7,15472,0,3,0,4,1,0,0,39,0,8,738
14676,48,4,27055,0,8,2,4,0,0,0,19,0,2,604
14677,30,4,16827,1,1,4,4,1,0,0,39,0,8,808
14678,24,4,9448,0,13,0,1,1,0,50,44,1,13,797
14679,11,4,3307,1,6,1,4,1,0,0,49,0,8,638
14680,3,0,24449,1,0,3,4,0,0,0,39,0,9,396
14681,5,4,24043,1,3,3,2,1,0,0,39,0,9,430
14682,6,4,20169,1,6,3,4,1,0,0,39,0,9,445
14683,11,6,22040,0,3,0,4,1,0,0,44,0,9,586
14684,42,4,9657,3,7,1,4,0,0,0,39,0,8,967
14685,42,2,27600,0,8,5,4,0,0,0,29,1,5,771
14686,29,4,14706,2,3,2,4,1,0,0,47,1,8,918
14687,6,4,14013,0,12,0,4,1,0,0,49,0,8,541
14688,30,2,27028,1,13,1,4,1,0,0,39,0,13,808
14689,7,4,16096,1,13,3,4,0,0,0,37,0,10,442
14690,20,1,647,0,4,0,4,1,0,0,39,0,12,669
14691,32,5,2831,0,10,0,4,1,0,0,59,0,8,1122
14692,31,2,4798,0,10,5,4,0,112,0,9,1,13,258
14693,40,6,1763,0,10,5,4,0,0,0,34,1,12,847
14694,7,6,10307,1,3,1,4,1,0,0,34,0,8,414
14695,23,4,24080,0,3,0,4,1,0,0,39,0,3,709
14696,8,4,16282,1,12,4,4,0,0,0,39,0,8,478
14697,47,4,5909,3,14,1,4,1,0,0,21,0,8,642
14698,27,4,13720,2,14,4,4,1,0,0,34,0,9,689
14699,28,4,9437,0,3,0,4,1,0,0,39,1,8,782
14700,7,4,19726,0,1,0,4,1,0,0,49,0,7,562
14701,25,7,7176,2,13,1,2,0,0,54,39,0,11,738
14702,10,4,12125,1,13,1,4,1,0,0,44,0,8,568
14703,37,4,18565,0,14,0,2,1,0,0,39,1,8,902
14704,33,6,25602,0,14,0,4,1,0,0,54,0,9,1078
14705,2,0,11982,1,0,3,4,0,0,0,19,0,9,208
14706,10,4,16639,2,1,2,4,0,0,0,39,0,8,513
14707,18,4,12650,2,4,1,4,0,0,0,39,0,9,638
14708,22,4,8496,0,4,0,4,1,0,0,41,1,15,721
14709,4,4,20428,1,14,3,4,1,0,0,47,0,8,481
14710,2,4,27486,1,12,4,2,0,0,0,39,0,9,382
14711,22,2,12041,0,8,5,4,0,45,0,29,0,8,549
14712,22,4,3943,0,12,0,4,1,0,0,39,0,9,695
14713,10,4,7657,2,4,4,4,1,0,0,41,0,12,535
14714,11,4,15870,0,3,0,4,1,0,0,39,0,8,530
14715,22,4,22131,0,12,0,4,1,0,0,39,0,9,695
14716,45,4,2971,0,6,0,4,1,0,0,39,0,5,1004
14717,42,5,9718,0,4,0,4,1,0,0,39,1,10,967
14718,12,4,8115,0,3,0,4,1,0,0,39,0,8,545
14719,14,4,7219,0,12,0,4,1,0,0,39,1,8,579
14720,21,4,22732,0,10,0,4,1,0,0,49,0,9,818
14721,5,0,24119,1,0,3,4,1,0,0,35,0,9,393
14722,21,1,5495,2,1,4,4,0,15,0,39,0,11,683
14723,31,0,8811,2,0,1,4,0,0,0,15,0,9,384
14724,54,6,9136,0,4,0,4,1,0,0,73,1,6,1408
14725,22,2,5360,0,8,0,4,1,0,0,39,0,8,695
14726,19,0,24746,1,0,3,2,1,0,0,23,0,6,424
14727,30,4,3794,0,13,0,4,1,0,0,81,1,8,1300
14728,5,0,7163,1,0,1,4,1,0,0,42,0,9,456
14729,24,4,4965,2,8,4,2,0,0,0,29,0,13,577
14730,26,7,16445,1,8,3,4,0,0,0,39,0,8,753
14731,3,4,15477,1,8,4,4,1,0,0,39,0,7,396
14732,6,4,9768,2,1,2,4,1,0,0,45,0,8,502
14733,18,4,8496,0,13,0,4,1,0,0,39,1,9,638
14734,27,4,4545,1,12,4,1,1,0,0,39,0,12,766
14735,31,2,22579,0,4,5,4,0,98,0,39,1,13,823
14736,26,6,17136,0,12,0,4,1,0,0,49,1,12,900
14737,45,0,14012,0,0,0,4,1,0,0,14,0,8,450
14738,22,7,9647,0,4,0,4,1,0,0,39,0,12,695
14739,27,4,14601,0,7,0,4,1,95,0,39,1,8,766
14740,64,4,2324,0,1,0,4,1,0,0,3,1,12,179
14741,27,4,16643,0,3,0,4,1,0,0,39,0,9,766
14742,20,4,25452,0,3,0,2,1,0,0,39,0,8,669
14743,37,4,11131,0,4,0,4,1,98,0,39,1,8,902
14744,7,4,16646,1,6,1,4,1,0,0,39,0,8,459
14745,10,4,628,0,13,0,4,1,0,0,29,0,12,400
14746,14,4,12230,0,1,3,4,0,0,0,37,0,8,553
14747,3,4,16849,1,11,3,4,1,0,0,32,0,9,339
14748,13,6,5652,0,12,0,4,1,0,0,49,0,12,676
14749,39,1,5238,0,1,0,4,1,68,0,39,0,8,928
14750,29,4,6208,0,1,5,4,0,0,0,55,0,11,1031
14751,17,4,9125,1,4,1,4,0,27,0,49,0,9,745
14752,8,4,21421,1,12,3,4,1,0,0,29,0,9,377
14753,17,4,25550,0,4,0,4,1,0,0,39,1,12,623
14754,26,4,7705,2,4,1,4,0,0,0,45,0,9,842
14755,29,4,2783,0,10,0,4,1,0,50,44,1,13,874
14756,15,6,423,0,5,0,4,1,0,0,49,1,9,709
14757,8,0,14170,1,0,1,4,0,0,23,36,1,9,448
14758,16,0,9064,2,0,4,2,0,0,0,52,0,6,762
14759,14,4,10238,0,14,0,4,1,0,0,33,0,9,500
14760,49,5,1673,0,5,0,4,1,0,0,49,0,5,1199
14761,9,0,9024,1,0,3,4,1,0,0,39,0,9,495
14762,20,4,11638,0,1,0,4,1,0,0,39,0,10,669
14763,56,4,6097,0,11,0,4,1,0,0,29,0,8,912
14764,13,4,7896,0,1,0,4,1,0,0,44,0,8,620
14765,14,4,25026,1,13,1,4,0,34,0,39,0,8,579
14766,27,6,13772,2,4,1,4,1,0,0,19,0,13,430
14767,6,4,16278,1,1,3,4,0,0,0,39,0,9,445
14768,18,4,12396,0,13,0,4,1,0,0,39,1,9,638
14769,31,1,2400,1,3,1,2,1,0,0,39,0,5,823
14770,36,4,113,2,4,1,4,0,0,41,39,0,12,890
